match_id,inning,batting_team,bowling_team,over,ball,batsman,non_striker,bowler,is_super_over,wide_runs,bye_runs,legbye_runs,noball_runs,penalty_runs,batsman_runs,extra_runs,total_runs,player_dismissed,dismissal_kind,fielder
551,2,Chennai Super Kings,Sunrisers Hyderabad,3,1,DR Smith,SK Raina,TA Boult,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,3,2,DR Smith,SK Raina,TA Boult,0,0,0,0,0,0,4,0,4,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,3,3,DR Smith,SK Raina,TA Boult,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,3,4,DR Smith,SK Raina,TA Boult,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,3,5,DR Smith,SK Raina,TA Boult,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,3,6,DR Smith,SK Raina,TA Boult,0,0,0,0,0,0,4,0,4,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,4,1,SK Raina,DR Smith,B Kumar,0,0,0,0,0,0,6,0,6,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,4,2,SK Raina,DR Smith,B Kumar,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,4,3,SK Raina,DR Smith,B Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,4,4,DR Smith,SK Raina,B Kumar,0,1,0,0,0,0,0,1,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,4,5,DR Smith,SK Raina,B Kumar,0,0,0,0,0,0,6,0,6,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,4,6,DR Smith,SK Raina,B Kumar,0,0,0,0,0,0,1,0,1,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,4,7,SK Raina,DR Smith,B Kumar,0,0,0,0,0,0,0,0,0,,,
551,2,Chennai Super Kings,Sunrisers Hyderabad,5,1,DR Smith,SK Raina,P Kumar,0,0,0,0,0,0,0,0,0,,,
